,title,link,image,author,discount,publisher,pubdate,isbn,description
50,이창호 AI 함정수,https://search.shopping.naver.com/book/catalog/32485602790,https://shopping-phinf.pstatic.net/main_3248560/32485602790.20220527063658.jpg,이창호^성기창,16200,다산출판사,20211020,9788971105900,이 책은 바둑에 대해 다룬 도서입니다. 바둑에 대한 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.
51,AI시대 바둑을 파헤친다! 최강전투 (최강 인공지능 바둑의 열린 사고를 배우며 초반에 국면을 주도하는 능률적),https://search.shopping.naver.com/book/catalog/32466495650,https://shopping-phinf.pstatic.net/main_3246649/32466495650.20220527052538.jpg,이하림,13500,더디퍼런스,20220401,9791161253459,"지금 바둑세계는 인공지능(AI)이 주도하고 있습니다. AI등장 초기에는 그래도 해볼만하다는 생각이 있었는데 AI가 진화에 진화를 거듭하면서 지금은 바둑의 적수가 아닌 스승으로 받아들이기에 이르렀습니다.
AI가 보여주는 바둑의 세계는 정말 신비롭지요. 상식을 벗어난 수가 신기하게도 힘을 발휘하는 등 상황에 따라 변신하는 둔갑술의 천재입니다. 인간은 보이는 힘만 믿지만 AI는 보이지 않는 힘으로 세밀하게 분석하고 종합적 판단을 내립니다.
특히 바둑의 초반은 감성과 감각이 지배하는 시공간이며 단순 인공지능의 계산으로는 인간지능을 넘을 수 없는 금기의 영역이었는데, 더욱 강력해진 인공지능은 이런 고정관념을 보기 좋게 깨뜨리며 인간의 감성을 압도했습니다. 미지의 세계인 초반에도 신출귀몰한 AI는 거침없이 계산을 하여 혁명이 일어났습니다. 

그동안 인공지능이 차가운 이성으로 인간 바둑의 세계를 파헤쳐왔다면 이제는 인공지능 바둑의 심오한 세계를 인간의 따뜻한 감성으로 분석할 차례입니다. 이 책의 기획 배경은 AI의 새로운 시각으로 달라진 바둑 수법을 보여주려는 데 있습니다. 
정석 분야는 3권, 포석 분야는 2권의 시리즈로 완결했습니다. 이번에 다룰 주제는 ‘초반의 전투 요령’입이다. 보통 전투라면 중반에 빈발하지만 초반에도 영토를 넓히거나 삭감하는 과정에서 공방이 전개되며 이 싸움의 결과에 따라 중반의 출발선이 정해지죠. 따라서 중반 전투에 대비하면서 유리한 고지를 점하려면 초반에 어떻게 싸우느냐가 당면 과제인데, 능률을 중시하는 AI 관점에서는 싸움을 통해 국면을 주도하고 정리하는 것이 핵심입니다.

이 책의 내용은 싸움의 초점을 어디에 맞추느냐에 따라 편의상 4개의 파트로 구분했습니다. ‘파트 1’에서는 정석을 활용하는 과정에서의 싸움에 초점을 두었습니다. ‘파트 2’에서는 국면을 주도하는 과정에서의 싸움에 초점을 두었습니다. ‘파트 3’에서는 공방의 과정에서 싸움의 요점은 어디인지 알려줍니다. ‘파트 4’에서는 대국적인 능률 관점에서 행마의 급소는 어디인지 알려주는데, 실은 전투 방법이 무엇이든 지향하는 목표는 능률 행마에 있겠지요.
본문은 유형별로 이어지는데, 모두 32개 장면으로 되어있습니다. 이들 장면들은 연계된 학습이 이루어지도록 주로 포석 분야에서 배웠던 유형과 실전에 자주 등장하는 모양으로 구성했습니다. ‘부록’에서는 각 장면의 수순을 표시해서 초반 흐름을 열람할 수 있도록 배려했습니다. 
두루 독자의 수준에 맞춰 AI시대를 관통하는 전투 요령의 길잡이로 삼을 수 있도록 체계적이고 실전적이며 흥미롭게 꾸미고자 노력했습니다. 

우리가 AI로부터 배울 점은 종합적 관점에 의한 대세적 안목과 열린 사고에 의한 창의적 발상입니다. 이 책에는 AI로부터 전수받은 다양한 수법들이 등장하지만 어차피 AI는 전투 요령을 말로 전하지 않습니다. 오직 계산하고 판에다 실천할 뿐이므로 어떻게 활용할지는 전체 국면을 바라보는 여러분의 안목에 달렸겠지요."
52,인공지능의 편향과 챗봇의 일탈 (인공지능과 챗봇으로 알아보는 AI의 현주소),https://search.shopping.naver.com/book/catalog/33744841645,https://shopping-phinf.pstatic.net/main_3374484/33744841645.20220802101238.jpg,정원섭^강승식^김건우^김정룡^양일모,19800,세창출판사,20220725,9791166841118,"2021년 초, 챗봇 ‘이루다’의 짧은 활동 과정에서 벌어진 상황은 우리사회에 적지 않은 파장을 일으켰다. ‘이루다’는 이용자들에게서 성 노리개 취급을 받는가 하면, 그 스스로 소수자에 대한 혐오 발언을 내뱉는 등 논란의 중심이 되었다. 마이크로소프트사의 챗봇 ‘테이(Tay)’가 이미 비슷한 문제로 퇴출된 지 거의 5년이나 지난 시점에서 사실상 같은 문제가 다시 일어난 것이다. 인공지능은 무엇 때문에 반복적으로 논란의 중심에 서게 되는가?
 인공지능에 대한 윤리 가이드라인이 각국에서 쏟아져 나오고 있지만, 현장의 개발자들에게 실질적인 효력이 있으리라 장담할 수 없는 상황이다. 올바른 윤리적 규제의 기준 혹은 이정표가 되어야 할 윤리 가이드라인은 오히려 지금까지 ‘윤리적 세탁’의 도구로 악용되어 왔다. 인공지능 기술을 개발하는 과정에서 우리가 진정 고민해야 할 지점이 어디쯤인지 논점을 던지고자 한다.
 이 모든 쟁점은 인공지능을 개발하는 과정에서 문제를 일으키는 원인은 무엇인지 혹은 개발자들에게 주어지는 한계는 무엇인지, 인공지능과 챗봇이 사회와 상호작용하는 방법은 무엇인지 등 다각적인 측면을 돌아봐야 한다는 핵심적인 문제의식 던져준다."
53,AI 경제 (로봇 시대의 일자리와 복지),https://search.shopping.naver.com/book/catalog/32506046197,https://shopping-phinf.pstatic.net/main_3250604/32506046197.20220527050848.jpg,로저 부틀,18000,세종연구원,20200731,9791163730118,"인공지능이 우리의 삶과 경제를 어떻게 변화시킬 것인가?

칭송받는 경제학자 로저 부틀이 로봇 시대가 제기하는 매혹적인 경제 문제를 명쾌하게 풀어낸 『AI 경제』가 출간되었다. 인공지능을 중심으로 기술 분야의 혁신이 세상을 바꿔놓고 있다. 그렇다면 로봇과 인공지능이 인간에게 가져다줄 경제적 결과는 어떨까? 인공지능은 많은 편익을 제공하지만, 동시에 개개인의 인간 및 사회 전체에 가장 위협적인 존재가 될 수도 있다. 로봇과 AI 혁명을 그대로 둔다면 필연적으로 역사가 오랜 몇몇 일자리는 소멸하고, 다른 일자리들은 더 좋아지며, 예전에 없던 새로운 일자리가 나타날 것이다. 그리고 많은 부분에서 사람의 노동과 로봇이 서로 보완하는 관계가 형성될 것이다.
이 책은 경제성장, 생산성, 인플레이션, 부와 권력의 분배, 일자리, 복지 등이 인공지능 때문에 어떻게 달라질지 살핀다. 또한, 장차 우리가 어떻게 학습하고 어떻게 일하며 어떻게 여가시간을 보낼 것인지 전망한다. 인공지능이 우리에게 더 나은 삶을 제공할 것인가, 아니면 특이점의 경계를 넘어 인간을 위협할 것인가? 낙관만 할 것도 아니고 불안해 떨 것도 아니다. 이 책은 AI 혁명이라는 놀라운 현상이 가져다줄 미래와 그 충격에 대비하는 길잡이가 되어줄 것이다."
54,AI시대의 컴퓨터 개론 (인공지능과 빅데이터를 위한 필수 교양서),https://search.shopping.naver.com/book/catalog/32465593828,https://shopping-phinf.pstatic.net/main_3246559/32465593828.20220527042917.jpg,강환수^조진형^신용현^강환일,26100,인피니티북스,20220217,9791185578958,"‘인공지능 시대’에 맞는 컴퓨터 개론

메타버스 속 입학식, 화상회의, AI 기반 맞춤형 서비스 등 일상생활 속에서 인공지능을 쉽게 접할 수 있는 시대가 되었다. 이 책은 인공지능 시대에 필요한 컴퓨터 기초 지식, 컴퓨팅 사고에 대해 설명하고 빅데이터, 블록체인, 자율주행, 지능형 로봇까지 첨단기술을 소개한다. 인공지능 챕터를 별도로 구성하여 인공지능의 기초부터 심화까지 초보자 눈높이에 맞춰 쉽게 풀어서 설명했다.

이 책은 컴퓨터 전공자에게는 기본서로, 컴퓨터 비전공자에게는 일반 교양서로 이용할 수 있다. 강의 교재로 사용하는 교수, 강사를 위해 강의 흐름에 맞도록 내용과 챕터를 13개로 구성했다. 다양한 그림과 표, IT Story를 통해 학습자가 쉽고 재밌게 학습할 수 있도록 구성했으며 객관식, 괄호 채우기, 주관식 문제를 풀면서 학습한 내용을 점검할 수 있다."
55,AI로 일하는 기술 (인공지능은 어떻게 일이 되는가),https://search.shopping.naver.com/book/catalog/32486056613,https://shopping-phinf.pstatic.net/main_3248605/32486056613.20220527050848.jpg,장동인,16200,한빛미디어,20220103,9791162244913,"AI에 대한 궁금증을 속 시원하게 해결해주는 47가지 질문!

알파고를 시작으로 메타버스, 자율주행, 주식, 예술 활동을 넘어 이제 인공지능이 면접까지 보는 시대가 왔다. 변화하는 시대에 적응하지 못하면 모두가 인공지능에 대체되지 않을까 하는 두려움마저 든다. 이 책은 인류 최초의 인공지능으로 시작해 이제는 너무 흔한 단어가 되어버린 인공지능의 정확한 의미와 인공일반지능과의 차이, 그리고 각종 산업에서 활약하고 있는 인공지능의 능력과 전망까지 다각도로 살피고 있다. 특히 인공지능이란 단어를 들어본 사람이라면 누구나 떠올릴 법한 47가지 질문에 저자가 친절히 답해주는 방식으로 누구나 쉽게 이해할 수 있도록 구성했다. 오랫동안 기업의 임원을 대상으로 AI 코딩 교육을 해온 저자는 향후 인공지능을 어떻게 활용해야 할지 고민하는 모든 기업인에게 올바른 인공지능 활용 방향도 함께 제시한다. 

“이 책은 인공지능이 실제로 무엇을 할 수 있고 기업에서는 어떻게 활용할 수 있는지를 정확히 설명해 줍니다. 또한 실생활에서 인공지능을 더 배우고 공부하기 위해서는 어떻게 해야 하는지를 그동안의 경험과 사례 연구를 통해 친절하게 가이드 해 주어, 급속도로 변하는 현재와 미래를 준비하는 데 큰 도움이 될 것입니다.”
- 윤준식(프랙시스캐피탈파트너스㈜ 대표이사)

“제가 처음 인공지능을 접했을 때 가장 어려웠던 점은 대체 무엇을, 어디서부터 시작해야 할지 모른다는 것이었습니다. 인공지능에 관해 떠오르는 질문들을 그 누구도 이해하기 쉽게 답해주는 사람도 없었습니다. 이 책은 그런 저에게 족집게 명강의와 같은 책입니다. 제가 궁금했던 부분의 질의응답 형식으로 구성되어 있는 점이, 바쁜 현대인들에게 최적화되어 있다고 생각합니다.”
- 배종윤(DL E&C)"
56,모든 직장인을 위한 인공지능 (디지털 전환시대의 AI 병법),https://search.shopping.naver.com/book/catalog/32492288754,https://shopping-phinf.pstatic.net/main_3249228/32492288754.20220527045310.jpg,한세억,26100,박영사,20220220,9791130314044,평생직장의 시대는 끝났다. 평생직종의 시대에서 평생교육이 필수적이다. 근로자의 기술에 대한 상세한 평가와 미래 노동시장 요구에 대한 데이터중심 분석을 결합하여 잠재적 미래 일자리를 식별해야 한다. 그리고 필요한 skill을 확보하고 자격을 갖추어야 한다. 인공지능 전환의 길목에서 어떤 길을 갈 것인가?
57,AI로봇과 범죄,https://search.shopping.naver.com/book/catalog/32502458006,https://shopping-phinf.pstatic.net/main_3250245/32502458006.20220527043738.jpg,송기복,14250,박영사,20211029,9791130340449,"저자는 첫째, 법적인격의 확장이나 트랜스휴머니즘적 접근 등 다양한 관점에서 자율형 AI로봇의 법적인격을 인정하는 방법을 제시하였다. 이로써 자율형 AI로봇의 범죄주체성을 인정할 수 있는 토대가 마련되고, 나아가 AI로봇의 행위능력과 책임능력도 인정할 수 있게 된다.
둘째, 자율형 AI로봇이 머지않은 미래에 초래할 위험에 대비하는 방법론을 단계별로 제시하였다. 우선적인 규제의 방법으로는 사회적 합의를 통한 ‘윤리적 규제’를 주장하였다. 주요 국가에서 제정하여 운영하는 ‘윤리적 규제 헌장’ 또는 ‘연구윤리위원회 규범’ 등을 참조하여 AI로봇의 설계자와 이용자의 자격 요건을 규정하고 사회적 합의에 의한 ‘연구윤리위원회’의 구성을 제안하였다.
셋째, 현행 형사사법 제도와 시스템이 특히 자율형 AI로봇의 행동을 규율하고 사회의 안전을 확보하는데 적합한지에 대한 유효성을 검토하였고, 향후 개선 과제와 입법 방향에 대한 의견도 제시하였다. 또한 주요 국가의 인공지능(AI) 정책과 연구개발의 현황, 법정책의 방향 등을 검토하여 우리나라의 법제도에 도입할 가능성 등을 살펴보았다.
본 서는 저자의 박사학위 논문인 “AI로봇의 범죄주체성과 법제도적 대응방안에 관한 연구”를 수정·보완한 것으로 향후 좀더 발전적인 연구를 하고자 한다."
58,AI의 도전 (인공지능의 위협과 공존 그리고 기회),https://search.shopping.naver.com/book/catalog/32467011893,https://shopping-phinf.pstatic.net/main_3246701/32467011893.20220527044646.jpg,현대원,18000,나남출판,20210410,9791197127984,"본격화한 인공지능의 도전, 어떻게 대응할 것인가?
새로운 ‘초지능의 물결’과 인간의 새로운 역할 탐색

오늘날 우리는 한 번도 경험해 본 적 없는 아주 근본적이고 급진적인 변화를 목전에 두고 있다. 인간의 지능을 초월한 인공지능으로 인해 산업구조가 바뀌고 고용형태도 변화하면서 엄청난 실업과 구조조정의 파도가 밀려올 것이라는 불안감이 퍼져나가는 것이다. 지능화된 기계가 인간 노동력을 대체하고 고부가가치를 창출하는 시대에 인간이 설 자리는 어디인가? 이 책에서는 새롭게 다가오는 패러다임적 변화를 분석한 후, 이러한 변화를 주도하는 3개의 엔진, 즉 인공지능, 사물인터넷, 그리고 빅데이터에 대해 살펴볼 것이다. 아울러 미래에 등장할 새로운 산업들을 점검한 후, 이에 대한 전략적 대응방안에 대해서 다각도로 검토한다."
59,AI시대에 만나는 훈민정음,https://search.shopping.naver.com/book/catalog/32467533412,https://shopping-phinf.pstatic.net/main_3246753/32467533412.20220527050707.jpg,김옥주,11700,인간과자연사,20211210,9788987944692,세종임금과 훈민정음은 언제나 한국인이면 어느 누구나의 가슴을 뛰게 한다.15세기 초 일국의 왕이 정확한 시기를 밝히고 문자 창제를 한 것은 세계적으로 보기 드물다. 특히 그 취지는 더 놀랍다.말하는 소리대로 누구나 제 뜻을 펴게 한다는 것은 만인 소통을 주창함을 넘어 현대적 개념에서도 민주주의 이상을 보여준다는 데서 고대 아테네 민주주의 개념을 넘어서고 있기 때문이다. 그래서 훈민정음은 문자이기 전에 역사적 정신으로 크게 알려야 할 사명감으로 한국인 누구나의 가슴 가득히 빛으로 안겨져 있다.
60,제조AI빅데이터 분석기법 (현장공장 제조데이터 이해 및 AI 분석의 첫걸음),https://search.shopping.naver.com/book/catalog/32486515728,https://shopping-phinf.pstatic.net/main_3248651/32486515728.20220527055741.jpg,김일중^유승화^임성훈^김흥남,18000,보민출판사,20220428,9791192071459,"“인공지능 중소벤처 제조 플랫폼(KAMP)을 활용한 코딩 없는 AI 분석”
“KAIST와 UNIST 교수진 집필 및 제조AI 전문가 인터뷰”

국내 제조 생태계에 IoT센서가 부착된 스마트공장의 확산이 제조업 4차 산업혁명 패러다임 변화의 주축이 됨에 따라 제조데이터와 인공지능(AI) 기술의 중요도가 더욱더 증대되고 있다. 본 책은 제조데이터 및 AI 분석을 처음 접하는 입문자가 편하게 내용을 이해할 수 있도록 핵심 위주로 기술했기에 초보자도 포기하지 않으면 끝까지 진도를 다 클리어할 수 있게 될 것이다. 추가로 본 책은 복잡한 수식의 해석보다 독자들이 실무에서 제조데이터를 직접 분석하고 활용할 수 있게 책을 구성했다는 특징이 있다. 이 책을 읽고 난 후에는 제조데이터, 제조AI 분석의 문턱을 넘어 실제 현업에서 인공지능 중소벤처 제조 플랫폼(KAMP)의 분석지원도구를 활용하여 제조현장에서 수집된 제조데이터의 AI 분석을 수행할 수 있게 될 것이다."
61,학부모를 위한 AI 패권과 인재 전쟁,https://search.shopping.naver.com/book/catalog/33074089623,https://shopping-phinf.pstatic.net/main_3307408/33074089623.20220622093748.jpg,이상혁,9900,좋은땅,20220608,9791138810364,"자녀의 진로에 대해 고민해 본 적이 있는가? 의대 진학이 유일한 성공의 사다리라고 생각하는가? 그렇다면 이 책과 함께 새로운 진로 설정을 고민해 보는 것은 어떨까. 저자는 앞으로 AI를 정복하는 자가 세계를 지배할 것이라며, 첨단 과학 기술을 준비하는 인재가 될 것을 추천한다. AI란 무엇이며 어떤 분야에서 사용되고 있는지, 앞으로 다가올 AI 전성시대를 준비하는 방법은 무엇인지 알아보자."
62,AI 임팩트(큰글씨책) (인공지능의 정체와 삶에 미치는 파장),https://search.shopping.naver.com/book/catalog/32442840361,https://shopping-phinf.pstatic.net/main_3244284/32442840361.20220527041421.jpg,이주선,27900,굿인포메이션,20211029,9791191995022,"인공지능의 정체는 무엇이며 우리 삶에 미치는 파장은 어느 정도일까? 기하급수적 경제성장과 생활수준의 획기적 향상을 가져다줄까, 아니면 소득분배 악화와 대다수 사람들을 프롤레타리아화 하게  될까? 현재 기업&경제연구소장과 연세대학교 경영대학원 겸임교수로 있는 이주선(前 SKT 고문)박사가 인공지능 발달의 역사, 기술 및 장래에 대한 연구와 분석, 그리고 시장과 사회에 초래할 파장과 대응책들에 대한 논의들을 총망라한 〈AI 임팩트〉를 출간했다.  
최근 인공지능의 경이적인 발전은 전문가들 사이에서 ‘인공지능이 사람을 지배할 것’이라는 디스토피아적 예견부터 ‘사람이 더 이상 죽지 않음은 물론 경제적 희소성이 사라질 것’이라는 유토피아적 예견에 이르기까지 지난 수십년간 다양한 미래예측을 제기해 왔다. 하지만 지금은 인공지능이 세계와 인류의 미래를 좌우할 가장 중요한 기술이 될 것임을 거의 모든 전문가들이 한목소리로 말하고 있다. 또한 이들은 인공지능이 사람의 지능을 능가하는 특이점은 금세기 중반 이후 실현될 가능성이 높고, 이 기술이 가진 기술혁신의 이익과 초래할 다양한 위험에 대한 균형적인 대비가 필요하다고 지적한다.  
인공지능이 개인의 삶에서 핵심적인 비중을 차지하는 일과 일자리, 생산성과 경제성장, 세계적인 차원에서의 무역과 투자에 미치는 영향과 이것의 상호작용이 궁극적으로 인간행복의 토대인 소득분배에 미치는 파장이 어떠할 것인가는 초미의 관심사이다. 이러한 삶과 행복 추구에 핵심적인 요인들이 조율되는 중추적 공간인 시장과 정부에 인공지능화가 어떤 파장을 초래할지를 이해하여 정부와 사회가 격변의 소용돌이에 어떻게 적절히 대응할 것인가는 논의의 핵심주제이다.
이 책은 인공지능의 발전이 향후 보다 합리적인 기술적, 사회·경제적, 정책적 대응을 위한 지적토대를 구축하고자 하는 저자의 학문적 노력을 담고 있다."
63,AI 세계미래보고서 2023: 휴머노이드가 온다 (전 세계가 주목하는 인공지능 빅테크 대전망!),https://search.shopping.naver.com/book/catalog/32476099084,https://shopping-phinf.pstatic.net/main_3247609/32476099084.20220527023157.jpg,박영숙^제롬 글렌^데이비드 핸슨,16650,더블북,20220405,9791191194579,"“당신의 미래를 바꿀 AI 디지털 혁명에 주목하라!”
휴머노이드 로봇, 메타버스, NFT, 블록체인, AR/VR, Web3
디지털 트윈, 머신·딥러닝, 자율주행, 의료·헬스케어, IoT, 컴퓨팅

최고의 부자는 불확실한 시기에 번창한다는 격언이 있다. 마이크로소프트 창업자 빌 게이츠가 “코로나에 이어 또 다른 팬데믹이 닥칠 것이 거의 확실하다.”라고 경고했듯이 코로나 팬데믹 이후 세계 경제는 불확실성의 먹구름이 좀처럼 쉽게 거치지 않을 전망이다. ‘불확실성의 시대’를 돌파하기 위해 개인이나 기업이 미래의 부를 거머쥘 수 있는 AI 디지털 혁명에 주목하는 것은 당연하다.   

이젠 모든 것이 인공지능으로 연결되는 디지털 혁명에서 급부상하는 휴머노이드 로봇, 메타버스, NFT, 블록체인, AR/VR, Web3, 자율주행, 디지털 트윈, 의료·헬스케어 등 AI 테크와 산업, 교육과 직업의 현재와 미래를 소개하는『AI 세계미래보고서 2023』이 출간되었다. 70만 부 베스트셀러『세계미래보고서』저자들의 〈AI 빅테크 최신판〉으로 세계적인 미래학자 박영숙 유엔미래포럼 대표와 전 세계 각국의 미래학자들의 ‘밀레니엄 프로젝트’는 물론 AI 기반으로 인간을 돕는 반려로봇 휴머노이드를 개발하고 있는 과학자도 집필에 참여했다. 

이 책에서는 밀레니엄 프로젝트 그룹의 제롬 글렌 회장이 올해 발표한 ‘AI 로봇과 공존하는 2050년’을 국내 최초로 소개한다. 제롬 글렌은 “미래 사회는 로봇과 동거하는 시대로 간다.”라고 확신한다. 인공지능 로봇은 2050년까지 지구와 우주의 생산성, 안전, 건설 환경을 극적으로 개선할 뿐 아니라 출산율 하락과 인구 고령화 극복에 도움을 주고 세계가 2050년까지 탄소중립을 달성하고 빈곤을 퇴치하는 데 도움을 줄 것으로 기대했다."
64,AI 시대에 살아남기 위한 능력은 무엇인가? (AI 시대의 실업 공포),https://search.shopping.naver.com/book/catalog/32457879724,https://shopping-phinf.pstatic.net/main_3245787/32457879724.20220527024932.jpg,타사카 히로시,11700,위즈플래닛,20220115,9791188508204,"ㆍ 학력 사회가 무너지고 고급 인력의 절반이 실직하는 시대가 다가온다.
ㆍ 고학력의 우수한 인재일수록 AI와의 경쟁에서 패배하게 될 것이다.
ㆍ 누구나 AI 실업을 이야기하지만 정작 그 누구도 대처법을 알려주지는 않는다.

체스나 바둑 등 다양한 사례에서 보듯 이미 논리적 사고력 면에서 인간이 AI를 절대 이길 수 없는 수준까지 기술력이 발전했는데 이는 비즈니스 세계에서도 같은 현상들이 실제로 일어나고 있습니다. 앞으로 다가올 AI 시대에는 인간들이 익혀온 지식 습득력과 그에 기초한 전문 지식 역시 매우 높은 수준으로 AI가 대신하게 될 것입니다."
65,AI 인공지능 미래유망직업(2022) (퀴즈 PPT·영상 DVD),https://search.shopping.naver.com/book/catalog/32988660618,https://shopping-phinf.pstatic.net/main_3298866/32988660618.20220705143951.jpg,한국콘텐츠미디어 편집부^한국진로교육센터,178200,한국콘텐츠미디어,20220607,9791165826208,"AI로 일자리가 줄어들까? 2030~2040년이면 직업 30%가 AI 로봇으로 대체된다는데? 〈AI 인공지능 미래유망직업 퀴즈 PPT·영상 DVD〉는 초·중·고 희망 직업 순위부터 4차 산업 혁명 유망직업까지 총 80종의 미래 직업 전망을 담았다. 인공지능 활용 사례를 통해 AI가 나의 직업을 대체할지, 도울지 상상하도록 구성했다. 학생용 활동지와 진로 탐색 PPT 자료는 온라인으로 받을 수 있다.

▶직업카드 자료실 http://cafe.naver.com/jobcard"
66,면접 (남.여 군 간부 선발 면접(AI) 대비),https://search.shopping.naver.com/book/catalog/32455456128,https://shopping-phinf.pstatic.net/main_3245545/32455456128.20220527040207.jpg,정재극^정유지,13500,진영사,20220302,9788965415602,"『면접』은 디자인 이론서이며 〈면접 일반〉, 〈외형적 자세〉, 〈군인정신〉 등을 수록하고 있어 기초적이고 전반적인 내용을 확인할 수 있다."
67,문과계열 비전공자를 AI 활용 인재로 만들어주는 책 (프로그래밍 지식이 전무해도 OK),https://search.shopping.naver.com/book/catalog/33590992623,https://shopping-phinf.pstatic.net/main_3359099/33590992623.20220723093939.jpg,오니시 가나코,16930,아티오,20220730,9791190732833,"개발자가 아닌 기획, 영업, 홍보, 인사, 총무 등의 일반 업무를 담당하는 사람들이 인공지능을 제대로 이해하고 관리하며, 개발자와 소통하면서 제대로 활용할 수 있는 기술을 설명합니다. 실제로 인공지능을 적용하여 성공한 14개 사례도 소개합니다.

특징
기업에서는 AI를 만드는 사람도 중요하지만 구축한 AI를 제대로 이해하고 운용할 수 있는 사람을 원하고 있습니다.
사람들 대부분은 ‘AI를 이해하려면 전문 지식이 필요하지 않을까?’라고 생각합니다. 하지만 개발자가 아닌 일반 직무에 관련된 대부분의 사람에게는 전문 지식이 필요하지 않습니다. 프로그램 코드를 만들 필요도 없고, AI의 개념만 이해하고 있으면 됩니다. 수학이나 통계에 약해도, 컴퓨터를 잘 다루지 못해도 괜찮습니다.
이 책에는 비엔지니어가 AI 엔지니어와 의사소통하기 위한 지식을 한데 모아두었습니다. 디지털 기술로 가장 장래성이 있는 AI에 초점을 맞춰서 AI 엔지니어와 대화하면서 AI를 제대로 활용하기 위한 문과 계열의 AI 인재 만들기가 이 책의 목표입니다."
68,AI 명심보감 (책상 위의 비밀 친구),https://search.shopping.naver.com/book/catalog/32502449035,https://shopping-phinf.pstatic.net/main_3250244/32502449035.20220527034007.jpg,강민경^인정림^강정화,14220,휴먼어린이,20200320,9788965913856,"재미있게 읽고, 따라 쓰며 깨치는
나의 첫 명심보감

《명심보감》에는 사람과 사람 사이에서 지켜야 할 도리, 위기에 닥쳤을 때나 상처를 입었을 때처럼 여러 상황에서 가져야 할 마음가짐이 가득하답니다. AI 스피커 명심이와 보감이는 《명심보감》에서 길어 올린 지혜의 말들로 어린이들의 상처받은 마음에 새살이 돋게 하고, 움츠린 마음에 용기와 희망을 심어 주는 친구랍니다. 옛 어린이 친구들처럼 《AI 명심보감》을 읽으며 따뜻하고 바른 마음을 가진 사람으로 나를 가꾸어 볼까요? 
- 〈초대하는 글〉 중에서"
69,Re:Eye－Ai 2022年8月號,https://search.shopping.naver.com/book/catalog/33518369674,https://shopping-phinf.pstatic.net/main_3351836/33518369674.20220715201651.jpg,,9210,リバ-フィ-ルド社,20220731,9784910694122,
70,코디니와 함께하는 AI 세상,https://search.shopping.naver.com/book/catalog/32441019718,https://shopping-phinf.pstatic.net/main_3244101/32441019718.20220527052334.jpg,배훈^이동규^김판수^우지호^박지민,16200,씨마스,20220201,9791163467779,"AI, 교육을 다시 생각(T.H.I.N.K.)하다.
뉴노멀 시대인 4차 산업혁명 시대를 이끌어갈 미래형 인재를 육성하기 위해 학습자 중심의 AI 리터러시를 향상할 수 있는 수업이 학교 현장에 요구되고 있습니다.
KT AI 코딩블록은 뉴노멀 시대에 필요한 ‘인공지능’, ‘사물인터넷’, ‘빅데이터’ 등의 기술들을 쉽게 학습하고 구현할 수 있는 인공지능 교육 플랫폼입니다. 인공지능 비서, 이미지 인식, 단어 인식, 명소 인식 등 기본적인 인공지능 기능을 활용한 블록 형태의 코딩이 가능할 뿐만 아니라 텍스트 형태의 코딩도 할 수 있는 장점이 있습니다."
71,Re:Eye－Ai+ vol.3,https://search.shopping.naver.com/book/catalog/32469190827,https://shopping-phinf.pstatic.net/main_3246919/32469190827.20220520022859.jpg,ザ.ショット,10020,ザ.ショット,20220630,9784910694108,
72,AI 2041 (Ten Visions for Our Future),https://search.shopping.naver.com/book/catalog/32441510968,https://shopping-phinf.pstatic.net/main_3244151/32441510968.20220518181645.jpg,,20720,Crown,20210914,9780593240717,"How will artificial intelligence change our world within twenty years? 

A FINANCIAL TIMES BEST BOOK OF THE YEAR 
“This inspired collaboration between a pioneering technologist and a visionary writer of science fiction offers bold and urgent insights.”--Yann LeCun, winner of the Turing Award; chief AI scientist, Facebook 

“Amazingly entertaining . . . Lee and Chen take us on an immersive trip through the future. . . . Eye-opening."
